;ID_station;nom_station;adresse_station;latitude;longitude;type_charge;nbre_pdc;type_connecteur;prix
2113;19101;19101 - SIMON BOLIVAR;36 AVENUE SIMON BOLIVAR - 75019 PARIS;48.8750704041; 2.38259171498;RAPIDE;2.0;TE-T3;0.364862679973
2114;31012;31012 - CARNOT (MONTREUIL);35/37 RUE CARNOT - 93100 MONTREUIL;48.855810311; 2.44152044245;NORMALE;1.0;DC Chademo - 44 kWh;0.402956105391
2115;10115;10115 - DODU;1 - 3 RUE DES ECLUSES SAINT MARTIN - 75010 PARIS;48.8761373391; 2.36808449794;NORMALE;1.0;Type 3c;0.229508079133
2116;2016;02016 - ABOUKIR;108 RUE D'ABOUKIR - 75002 PARIS;48.8686604815; 2.35018588824;RAPIDE;4.0;TRISTANDARD;0.328355970443
2117;19001;19001 - OURCQ CRIMEE;243 RUE DE CRIMEE - 75019 PARIS;48.8941041403; 2.37294608847;RAPIDE;2.0;Type 3c;0.308026482799
2118;16118;16118 - MICHEL ANGE;91 RUE MICHEL ANGE - 75016 PARIS;48.8406103997; 2.2583736582;RAPIDE;2.0;T E/F-T2-T3;0.387430018251
2119;9013;09013 - MAIRIE DU 9EME;20 RUE DE LA GRANGE BATELIERE - 75009 PARIS;48.8732671376; 2.34075344805;RAPIDE;3.0;TE-T3;0.300807180917
2120;13037;13037 - IVRY BAUDICOURT;76 AVENUE D'IVRY - 75013 PARIS;48.8246959954; 2.36310607358;RAPIDE;2.0;TRISTANDARD;0.204799205809
2121;9020;09020 - TOUDOUZE CLAUZEL;FACE 27 RUE CLAUZEL - 75009 PARIS;48.8795052656; 2.33719063927;RAPIDE;1.0;T3;0.264178312922
2122;19010;19010 - PORTE DE LA VILLETTE;RUE EMILE REYNAUD SUR TPC - 75019 PARIS;48.9011641134; 2.38859073387;NORMALE;2.0;Domestique, T2;0.297718971176
2123;12122;12122 - POLYGONE;AVENUE DU POLYGONE - 75012 PARIS;48.8354449162; 2.43142108144;NORMALE;1.0;EF-T3;0.217177112257
2124;15009;15009 - SUFFREN;140 AVENUE DE SUFFREN - 75015 PARIS;48.8471756149; 2.3070521476;NORMALE;2.0;Type 3c;0.356208695328
2125;22007;22007 - CHARCOT (NEUILLY);35-37 BOULEVARD DU COMMANDANT CHARCOT - 92200 NEUILLY SUR SEINE;48.8753602839; 2.25569933163;RAPIDE;1.0;TE-T3;0.237013212075
2126;13048;13048 - TOLBIAC WURTZ;20 RUE WURTZ - 75013 PARIS;48.8264943283; 2.34430171587;RAPIDE;2.0;DC Chademo - 44 kWh;0.358468539039
2127;20032;20032 - AMANDIERS;55 RUE DES CENDRIERS - 75020 PARIS;48.866295106; 2.38935041243;RAPIDE;2.0;T3;0.227356391831
2128;22402;22402 - JAURES (MALAKOFF);10 AVENUE JEAN JAURES - 92240 MALAKOFF;48.8214600798; 2.30289945997;RAPIDE;1.0;T3;0.260441875067
2129;43008;43008 - FONTENAY (VINCENNES);12 RUE DE FONTENAY - 94300 VINCENNES;48.8477906645; 2.44469088783;NORMALE;1.0;T3+E/F - T2+E/F;0.333387789689
2130;9023;09023 - ITALIENS LAFFITE;1 RUE LAFFITE - 75009 PARIS;48.8718157374; 2.33720154785;RAPIDE;1.0;DC Chademo - 44 kWh;0.219975934841
2131;10003;10003 - HAUTEVILLE;1 RUE D'HAUTEVILLE - 75010 PARIS;48.8707743602; 2.34964963683;NORMALE;2.0;Type 3c;0.247058143056
2132;14103;14103 - MAINE LIANCOURT;132 / 136 AVENUE DU MAINE - 75014 PARIS;48.835064364; 2.32373144997;RAPIDE;1.0;T3;0.276474316797
2133;15126;15126 - RENAN;Avenue ERNEST RENAN / PARC DES EXPOSITIONS - 75015 PARIS;48.8311001873; 2.28538759483;NORMALE;8.0;Type 3c;0.447285326869
2134;906;00906 - GARE DE L'EST;GARE DE L'EST-PARVIS GARE DE L'EST - 75010 PARIS;48.8764198136; 2.35863006454;RAPIDE;2.0;Type 3c;0.323968972531
2135;41603;41603 - PASTEUR (SAINT MANDE);AVENUE PASTEUR/AVENUE DE PARIS - 94160 SAINT MANDE;48.8457792192; 2.42377059524;RAPIDE;1.0;TRISTANDARD;0.214850649172
2136;15002;15002 - BOURDELLE;26 AVENUE DU MAINE - 75015 PARIS;48.8430853175; 2.32026394678;RAPIDE;1.0;E;0.393425605948
2137;20008;20008 - MARAICHERS;73 RUE DES PYRENEES - 75020 PARIS;48.8532468982; 2.40587104453;RAPIDE;2.0;T3;0.342185553036
2138;12015;12015 - NATION PICPUS;FACE 67 BOULEVARD DE PICPUS - 75012 PARIS;48.8469643595; 2.39986827743;RAPIDE;2.0;T3;0.282243965825
2139;41602;41602 - DIGEON (SAINT MANDE);PLACE CHARLES DIGEON - 94160 SAINT MANDE;48.8435469599; 2.41831747657;RAPIDE;2.0;T E/F-T2-T3;0.238571175716
2140;9101;09101 - CADET LA FAYETTE;24-26 RUE CADET - 75009 PARIS;48.8756396718; 2.34352359155;NORMALE;1.0;EF-T3/EF-T2;0.379182132497
2141;15044;15044 - J DUPRE;65 RUE DANTZIG - 75015 PARIS;48.8302693903; 2.29600807609;NORMALE;1.0;T3;0.355509064412
2142;10015;10015 - RECOLLETS;46 RUE LUCIE SAMPAIX - 75010 PARIS;48.8741129165; 2.3624985287;NORMALE;2.0;T3;0.363153059242
2143;16121;16121 - SABLONS MAILLOT;ROUTE PORTE DES SABLONS / PORTE MAILLOT - 75016 PARIS;48.8787208918; 2.27056809721;RAPIDE;1.0;Type 3c;0.285922828399
2144;16122;16122 - MUETTE NEUILLY;ROUTE DE LA MUETTE A NEUILLY - 75016 PARIS;48.8800796431; 2.25857658988;RAPIDE;1.0;Type 3c;0.23707249064
2145;22014;22014 - HUGO (NEUILLY);35 BOULEVARD VICTOR HUGO - 92200 NEUILLY;48.8878010686; 2.27807242437;RAPIDE;2.0;T3;0.356223971929
2146;5106;05106 - CUJAS;22 RUE CUJAS - 75005 PARIS;48.8481913486; 2.34183165485;NORMALE;2.0;TRISTANDARD;0.381582124198
2147;16025;16025 - FONTAINE RAYNOUARD;4 RUE JEAN DE LA FONTAINE - 75016 PARIS;48.8527869441; 2.27558058419;RAPIDE;1.0;E;0.373308784331
2148;14112;14112 - FAUBOURG SAINT JACQUES CASSINI;FACE AU 25 RUE MECHAIN 75014 PARIS;48.835867721; 2.33798034198;RAPIDE;2.0;T3;0.271555099965
2149;20110;20110 - PORTE DES LILAS;FACE 241 AVENUE GAMBETTA - 75020 PARIS;48.8754124219; 2.40596033115;NORMALE;2.0;TE-T3;0.402576669754
2150;15003;15003 - GARE DE MONTPARNASSE;TP DU 1-13 BOULEVARD DE VAUGIRARD - 75015 PARIS;48.8418071799; 2.3195100269;NORMALE;1.0;T3;0.233479982391
2151;21110;21110 - VILLENEUVE (CLICHY);FACE 51 RUE VILLENEUVE - 92110 CLICHY;48.9055031145; 2.31082038171;RAPIDE;1.0;Type 3c;0.232097965432
2152;19020;19020 - MANIN HAUTPOUL;4-6 RUE GOUBET - 75019 PARIS;48.8846620656; 2.39020968745;NORMALE;2.0;Type 3c;0.238337412668
2153;42003;42003 - INSURRECTION AOUT 1944 (IVRY);2 PLACE DE L'INSURRECTION AOUT 1944 - 94200 IVRY SUR SEINE;48.8146600822; 2.39826154064;NORMALE;1.0;Type 3c;0.259196231961
2154;20017;20017 - RUE SAINT BLAISE;69 RUE SAINT BLAISE - 75020 PARIS;48.85697494; 2.40884245741;RAPIDE;1.0;T3;0.278598301347
2155;16027;16027 - JASMIN;79 AV MOZART- 75016 PARIS;48.8528612487; 2.26848357065;NORMALE;2.0;T3;0.362504326738
2156;15018;15018 - ALLERAY;85 RUE DUTOT - 75015 PARIS;48.8365756643; 2.30687451712;RAPIDE;1.0;TE-T3;0.249180283951
2157;10034;10034 - CHAPELLE LOUIS BLANC;68 RUE LOUIS BLANC - 75010 PARIS;48.8838493184; 2.36005308899;NORMALE;1.0;Type 3c;0.259938367136
2158;12115;12115 - PORTE DE VINCENNES;22 AVENUE DE LA PORTE DE VINCENNES - 75012 PARIS;48.8464193693; 2.41563660715;NORMALE;2.0;T3;0.396822201771
2159;11022;11022 - LEON BLUM ROQUETTE;142 RUE DE LA ROQUETTE - 75011 PARIS;48.858001906; 2.38179770265;NORMALE;1.0;EF - T2 - T3;0.272255103727
2160;21018;21018 - SEINE (BOULOGNE-BILLANCOURT);FACE AU 13 RUE DE LA SEINE - 92100 BOULOGNE-BILLANCOURT;48.8282434942; 2.25065773964;RAPIDE;1.0;TE-T3;0.297856083696
2161;20119;20119 - SQUARE DE MENILMONTANT;138 RUE DE MENILMONTANT - 75020 PARIS;48.8701364587; 2.39669061288;RAPIDE;4.0;Domestique, T2;0.340886370567
2162;13008;13008 - ITALIE ROSALIE;FACE 2 PLACE D'ITALIE - 75013 PARIS;48.8319963692; 2.3548094727;NORMALE;2.0;T3;0.296135386807
2163;20045;20045 - LOUIS GANNE;3-5 RUE LOUIS GANNE - 75020 PARIS;48.8634696412; 2.40967010022;RAPIDE;1.0;TRISTANDARD;0.258040719314
2164;21309;21309 - CRESSON 2 (ISSY LES MOULINEAUX);1 BIS AVENUE VICTOR CRESSON - 92130 ISSY LES MOULINEAUX;48.8237184777; 2.27225445406;NORMALE;2.0;Type 3c;0.259979034752
2165;2013;02013 - RICHELIEU DROUOT;20 RUE FAVART - 75002 PARIS;48.8714463539; 2.33829010585;NORMALE;1.0;T3;0.292262615155
2166;15067;15067 - DESAIX;23 RUE DESAIX - 75015 PARIS;48.8528046049; 2.29307702986;RAPIDE;1.0;T3;0.394646270476
2167;21010;21010 - SILLY (BOULOGNE-BILLANCOURT);93 RUE DE SILLY - 92100 BOULOGNE-BILLANCOURT;48.8355044075; 2.23253143242;RAPIDE;2.0;Domestique, T2;0.439752072213
2168;6010;06010 - MONTPARNASSE CHEVREUSE;5 RUE DE CHEVREUSE - 75006 PARIS;48.8417391612; 2.33155221674;NORMALE;2.0;EF - T2 - T3;0.44241654886
2169;10002;10002 - STRASBOURG;3 BD STRASBOURG - 75010 PARIS;48.8696791245; 2.35432769738;RAPIDE;2.0;T E/F-T3;0.449235785047
2170;12111;12111 - DECAEN CANNEBIERE;73 RUE CLAUDE DECAEN - 75012 PARIS;48.8376141704; 2.3972537822;RAPIDE;2.0;EF-T3/EF-T2;0.334274967692
2171;15050;15050 - PADO - CROIX NIVERT;19 Rue Dominique Pado - 75015 PARIS;48.83656; 2.28976;NORMALE;1.0;TRISTANDARD;0.290179843264
2172;9027;09027 - FONTAINE DOUAI;24 RUE DE DOUAI - 75009 PARIS;48.8823532598; 2.33326337275;NORMALE;1.0;T2;0.36145264463
2173;15014;15014 - VOLONTAIRES;25 RUE DES VOLONTAIRES - 75015 PARIS;48.8413205018; 2.30808901725;NORMALE;1.0;Domestique, T2;0.309861938049
2174;21007;21007 - RHIN DANUBE (BOULOGNE BILLANCOURT);15 ROND POINT RHIN DANUBE - 92100 BOULOGNE BILLANCOURT;48.8406492986; 2.22797877475;NORMALE;1.0;TE-T3;0.438683401198
2175;16017;16017 - RUE DE SIAM;1 BIS RUE DE SIAM - 75016 PARIS;48.861720329; 2.27534656856;RAPIDE;2.0;EF-T2;0.423265970344
2176;21014;21014 - HAMEAU FLEURI (BOULOGNE-BILLANCOURT);FACE AU 12 RUE DU HAMEAU FLEURIE - 92100 BOULOGNE BILLANCOURT;48.8314286501; 2.24120465344;NORMALE;2.0;EF-T3;0.240346205565
2177;11107;11107 - BIBLIOTHEQUE FAIDHERBE;11 RUE FAIDHERBE - 75011 PARIS;48.8515320053; 2.38372328829;RAPIDE;1.0;T3;0.309703017485
2178;19115;19115 - PORTE DE LA VILLETTE;1 AVENUE DE LA PORTE DE LA VILLETTE - 75019 PARIS;48.8984900531; 2.38612000821;RAPIDE;2.0;Domestique, T3;0.324593652165
2179;6006;06006 - NOTRE DAME DES CHAMPS;41 RUE NOTRE DAME DES CHAMPS - 75006 PARIS;48.8447992886; 2.32933775589;RAPIDE;2.0;T3;0.240603721407
2180;18028;18028 - VAUVENARGUES;195 RUE CHAMPIONNET - 75018 PARIS;48.8940572513; 2.33219933598;RAPIDE;2.0;Type 3c;0.38338294392
2181;21015;21015 - NATIONALE (BOULOGNE-BILLANCOURT);39 RUE NATIONALE - 92100 BOULOGNE-BILLANCOURT;48.8276004241; 2.24183519132;NORMALE;2.0;TE-T3;0.221723871606
2182;42015;42015 - JEAN FERRAT (IVRY);PLACE JEAN FERRAT - 94200 IVRY;48.8185; 2.37427;RAPIDE;1.0;Domestique, T2;0.251827443552
2183;35006;35006 - DELIZY (PANTIN);FACE AU 23 RUE DELIZY - 93500 PANTIN;48.8963319317; 2.40908765273;RAPIDE;2.0;Type 3c;0.359982625566
2184;19111;19111 - ROSA PARKS – GARE RER E;Parvis Nord Gare RER E ROSA PARKS - 75019 PARIS;48.8972395464; 2.37504277378;RAPIDE;2.0;TRISTANDARD;0.244390167121
2185;15059;15059 - CITROEN;RUE BALARD - 75015 PARIS;48.8407143644; 2.27801857157;RAPIDE;2.0;T3;0.235609288546
2186;15039;15039 - CHARLES VALLIN;133 RUE DE L'ABBE GROULT - 75015 PARIS;48.8360583939; 2.30186596838;RAPIDE;2.0;Type 3c;0.35205672581
2187;9108;09108 - ROCHECHOUART MAUBEUGE;25 RUE DE ROCHECHOUART - 75009 PARIS;48.877890015; 2.34478560299;NORMALE;2.0;T3;0.349373292922
2188;19035;19035 - PORTE CHAUMONT;RUE SIGMUND FREUD / PORTE CHAUMONT - 75019 PARIS;48.8857332999; 2.39784641538;RAPIDE;2.0;T E/F-T3;0.383420041808
2189;21104;21104 - SANZILLON (CLICHY);64 RUE DE MADAME DE SANZILLON - 92110 CLICHY;48.9036767023; 2.31917665758;NORMALE;2.0;EF - T2 - T3;0.315953641689
2190;10152;10152 - GARE DU NORD 2;3 BOULEVARD DE DENAIN - 75010 PARIS;48.8790493108; 2.35415909596;RAPIDE;2.0;TRISTANDARD;0.401265143568
2191;14107;14107 - PORTE DE MONTROUGE 2;2 AVENUE DE LA PORTE DE MONTROUGE - 75014 PARIS;48.8234163005; 2.32293685711;RAPIDE;1.0;EF - T2;0.324521149149
2192;21303;21303 - ILES (ISSY LES MOULINEAUX);ANGLE AVENUE JEAN MONNET ET BOULEVARD DES ILES -  92130 ISSY LES MOULINEAUX;48.823450547; 2.24966529829;RAPIDE;2.0;Type 3c;0.2884357379
2193;15057;15057 - BOSSOUTROT - MARTIAL VALIN;face au 4 rue Lucien Bossoutrot angle Bd Martial Valin - 75015 PARIS;48.83654; 2.27414;RAPIDE;3.0;Type 3c;0.427439687059
2194;1003;01003 - RIVOLI SAINT DENIS;7 RUE SAINT DENIS - 75001 PARIS;48.8591502873; 2.34762008768;RAPIDE;1.0;Domestique, T2;0.350870480166
2195;17016;17016 - BROCHANT;3 RUE BROCHANT - 75017 PARIS;48.8881869858; 2.31686114315;NORMALE;2.0;TRISTANDARD;0.38104824847
2196;18017;18017 - PECQUEUR;93 RUE CAULAINCOURT - 75018 PARIS;48.889677905; 2.33817871443;RAPIDE;1.0;EF - T2;0.270466928511
2197;6003;06003 - SAINT SULPICE;15 RUE DU VIEUX COLOMBIER - 75006 PARIS;48.8516478481; 2.33081707439;NORMALE;1.0;EF-T3/EF-T2;0.446844307114
2198;18012;18012 - DOUDEAUVILLE STEPHENSON;51 RUE STEPHENSON - 75018 PARIS;48.8888648961; 2.35596672142;RAPIDE;2.0;E;0.398310359221
2199;31702;31702 - CURIE (BAGNOLET);40 PIERRE ET MARIE CURIE - 93170 BAGNOLET;48.8706580129; 2.42404643754;RAPIDE;2.0;T3;0.367341272588
2200;15114;15114 - PASTEUR COTENTIN;FACE 1 RUE DU COTENTIN - 75015 PARIS;48.83893691; 2.31616841206;NORMALE;1.0;T3;0.363482083709
2201;8049;08049 - DUNANT;42 AVENUE GEORGE V - 75008 PARIS;48.8704378054; 2.30083026142;RAPIDE;1.0;T2;0.317046741522
2202;19033;19033 - CAMBRAI;30 RUE DE CAMBRAI - 75019 PARIS;48.8959473685; 2.38113380225;NORMALE;2.0;T E/F-T2-T2;0.387612372624
2203;14023;14023 - MALAKOFF PINARD;76-78 BOULEVARD ADOLPHE PINARD - 75014 PARIS;48.8236534803; 2.30776682559;RAPIDE;1.0;T3;0.449936690404
2204;42013;42013 - BARBES (IVRY);RUE BARBES / AVENUE DE VERDUN - 94200 IVRY SUR SEINE;48.8159110965; 2.36822972924;RAPIDE;1.0;Type 3c;0.237302117271
2205;42202;42202 - RONSARD (CHARENTON);1 RUE  KENNEDY / ALLEE RONSARD - 94220 CHARENTON;48.8227360121; 2.40565920321;RAPIDE;2.0;T3 et EF;0.217842599047
2206;13033;13033 - PORTE D'ITALIE;15 AVENUE DE LA PORTE D'ITALIE - 75013 PARIS;48.8173123004; 2.36021848094;RAPIDE;1.0;EF-T3;0.383796900676
2207;10011;10011 - BOURSE DU TRAVAIL;3 RUE DU CHATEAU D'EAU - 75010 PARIS;48.8690917487; 2.36226176181;NORMALE;2.0;T3;0.327365476864
2208;16039;16039 - VERSAILLES EXELMANS;27 BOULEVARD EXELMANS - 75016 PARIS;48.8409629526; 2.26439411808;NORMALE;2.0;EF-T3/EF-T2;0.343115696403
2209;32001;32001 - PROUDHON (SAINT DENIS);AVENUE PRESIDENT WILSON / RUE PROUDHON - 93200 SAINT DENIS;48.9064693732; 2.35844205395;NORMALE;2.0;E;0.304896685076
2210;41201;41201 - DE RICARD (FONTENAY SOUS BOIS);RUE LOUIS-XAVIER DE RICARD - 94120 FONTENAY SOUS BOIS;48.8463028607; 2.47240877487;NORMALE;2.0;EF - T2 - T3;0.210118018631
2211;15032;15032 - LOURMEL;112 AVE FELIX FAURE - 75015 PARIS;48.8387344083; 2.28175554014;RAPIDE;1.0;TE-T3;0.336884704254
2212;15065;15065 - HUMBERT;23 RUE EMILE ZOLA - 75015 PARIS;48.846383773; 2.2800084119;RAPIDE;1.0;T3;0.204994600678
2213;21301;21301 - SAINT VINCENT (ISSY LES MOULINEAUX);21 RUE COURS SAINT VINCENT 92130 ISSY LES MOULINEAUX;48.8194899939; 2.25386941996;NORMALE;2.0;T E/F-T2-T3;0.258328437136
2214;16001;16001 - AVENUE DES PORTUGAIS;2 AVENUE DES PORTUGAIS - 75016 PARIS;48.8712137122; 2.29369213365;RAPIDE;1.0;Type 3c;0.390742172886
2215;33011;33011 - FAURE (AUBERVILLIERS);FACE 172-174 BOULEVARD FELIX FAURE - 93300 AUBERVILLIERS;48.911393689; 2.37528131997;NORMALE;1.0;Type 3c;0.269597230178
2216;13514;13514 - GARE D'AUSTERLITZ 2;9 BOULEVARD DE L'HOPITAL - 75013 PARIS;48.8418361736; 2.36346863686;RAPIDE;2.0;TE-T3;0.388602340654
2217;6012;06012 - SAINT GERMAIN COPEAU;141 BD SAINT GERMAIN - 75006 PARIS;48.8533052776; 2.33446546188;RAPIDE;2.0;T2;0.370792235229
2218;13027;13027 - MAZAGRAND COUBERTIN;AVENUE DE LA PORTE DE GENTILLY - 75013 PARIS;48.8162582572; 2.34418192299;NORMALE;2.0;DC Chademo - 44 kWh;0.353524723771
2219;21020;21020 - REPUBLIQUE 2 (BOULOGNE-BILLANCOURT);28 Bd de la République 92100 BOULOGNE BILLANCOURT;48.8319998154; 2.25371998801;NORMALE;2.0;T3;0.37147553584
2220;9021;09021 - SAINT GEORGES;56 RUE SAINT GEORGES - 75009 PARIS;48.8778722783; 2.3374468042;NORMALE;1.0;T2-T2;0.24272556952
2221;14120;14120 - JOURDAN BARBOUX;7 RUE HENRI BARBOUX - 75014 PARIS;48.8219553065; 2.32680686991;RAPIDE;2.0;T3;0.442433263946
2222;31704;31704 - HORNET (BAGNOLET);FACE AU 1 RUE JEANNE HORNET - 93170 BAGNOLET;48.8739292; 2.42793357978;NORMALE;8.0;EF-T3/EF-T2;0.389434689423
2223;32008;32008 - EMGP-GARDINOUX (AUBERVILLIERS/ST-DENIS);204 RUE DES FILLETTES - 93300 AUBERVILLIERS;48.906023; 2.366039;RAPIDE;2.0;Type 3c;0.436023125984
2224;8054;08054 - HOCHE ALBRECHT;10 AVENUE BERTHIER ALBRECHT - 75008 PARIS;48.8761403983; 2.30130313831;RAPIDE;1.0;T3;0.419617540193
2225;21106;21106 - MORICE 2 (CLICHY);2-4 RUE MORICE - 92110 CLICHY;48.9006603494; 2.30856953503;RAPIDE;2.0;T3;0.359238991735
2226;8055;08055 - TERNES COURCELLES;87 BD COURCELLES - 75008 PARIS;48.8781888764; 2.29929600386;RAPIDE;2.0;E;0.368676739838
2227;13022;13022 - BUTTE AUX CAILLES;27 ET 36 RUE DE LA BUTTE AUX CAILLES - 75013 PARIS;48.8275643799; 2.34906350669;RAPIDE;1.0;T3;0.305607156264
2228;18046;18046 - FOURCHE;12 RUE ETIENNE JOGELLE - 75018 PARIS;48.8879401639; 2.32612442031;RAPIDE;1.0;T3;0.293096226458
2229;19026;19026 - DANUBE;53 RUE MIGUEL HIDALGO - 75019 PARIS;48.8819531724; 2.39249621665;NORMALE;3.0;TRISTANDARD;0.247694013834
2230;16038;16038 - RUE MOLITOR;RUE MOLITOR - 75016 PARIS;48.8450971265; 2.2657241479;RAPIDE;1.0;TRISTANDARD;0.272179387423
2231;35009;35009 - LOLIVE 1 (PANTIN);104 AVENUE LOLIVE - 93500 PANTIN;48.8921394093; 2.4091077377;RAPIDE;2.0;Domestique, T2;0.239334631635
2232;12126;12126 - AVENUE DE GRAVELLE;FACE 71 AVENUE DE GRAVELLE - 75012 PARIS;48.8244077676; 2.41845500423;NORMALE;2.0;Type 3c;0.338232153884
2233;19039;19039 - PAILLERON;6 RUE EDOUARD PAILLERON - 75019 PARIS;48.8797752489; 2.37483435116;RAPIDE;1.0;EF-T3/EF-T2;0.284310933696
2234;20106;20106 - MAIRIE DU 20ÈME;44-46 AVENUE GAMBETTA - 75020 PARIS;48.865352242; 2.39894644808;NORMALE;1.0;Type 3c;0.336214893057
2235;42007;42007 - PIERRE ET MARIE CURIE (IVRY);Angle Avenue de Verdun et rue Pierre et Marie Curie - 94200 IVRY;48.8128905615; 2.37065026342;NORMALE;2.0;T3;0.303715194475
2236;31708;31708 - NOISY (BAGNOLET);116-118 RUE DE NOISY LE SEC - 93170 BAGNOLET;48.8744577172; 2.41513809225;NORMALE;2.0;T3;0.314964042428
2237;19007;19007 - OURCQ-FLANDRES;139 AVENUE DE FLANDRE - 75019 PARIS;48.8927099921; 2.37919974802;RAPIDE;4.0;Type 3c;0.354988480624
2238;44102;44102 - VERDUN (SAINT MAURICE);14 avenue de Verdun - 94410 SAINT MAURICE;48.8221758049; 2.42150447606;RAPIDE;1.0;T3;0.219288914003
2239;42002;42002 - GARE (IVRY);VIS-A-VIS DU 17 RUE DE LA GARE - 94200 IVRY SUR SEINE;48.8149264672; 2.39200163582;RAPIDE;2.0;Type 3c;0.332862664743
2240;1004;01004 - MARGUERITE DE NAVARRE;12 RUE DES HALLES - 75001 PARIS;48.8598963144; 2.34675666755;RAPIDE;1.0;T3;0.278977729259
2241;1013;01013 - SAINT HONORE;186 RUE SAINT HONORE - 75001 PARIS;48.8624302348; 2.33852013115;NORMALE;1.0;T3;0.409219975927
2242;15063;15063 - SAINT CHARLES - CONVENTION;59 RUE DE LA CONVENTION - 75015 PARIS;48.8432953589; 2.28320900002;NORMALE;2.0;T3+E/F - T2+E/F;0.410218888179
2243;22003;22003 - BEFFROY (NEUILLY);3 RUE BEFFROY - 92200 NEUILLY;48.8867049831; 2.26126351803;NORMALE;2.0;T2, Chademo, Combo;0.237956708093
2244;13102;13102 - LA PITIE-SALPETRIERE;47-83 BOULEVARD DE L'HOPITAL (Allée de la grille) - 75013 PARIS;48.83742; 2.36506;NORMALE;2.0;TRISTANDARD;0.373701093763
2245;19110;19110 - MACDONALD;180 Boulevard Macdonald - 75019 PARIS;48.89869; 2.3755;RAPIDE;1.0;Type 3c;0.308772436562
2246;18004;18004 - ABBESSES;2 RUE DE LA VIEUVILLE - 75018 PARIS;48.8844823927; 2.33881229703;NORMALE;2.0;T3;0.446473609599
2247;35004;35004 - ALLENDE (PANTIN);AVENUE DE LA GARE - 93500 PANTIN;48.8973289368; 2.40057659385;NORMALE;2.0;Domestique, T2;0.245475397113
2248;8110;08110 - STOCKOLM ROME;6 RUE DE STOCKOLM - 75008 PARIS;48.8771119188; 2.32232932087;RAPIDE;2.0;EF-T3/EF-T3;0.410385955366
2249;15056;15056 - BALARD;13 PLACE BALARD - 75015 PARIS;48.8365372895; 2.27871769702;RAPIDE;1.0;T3+E/F - T2+E/F;0.405006880552
2250;1018;01018 - RIVOLI TUILERIE;2 RUE D'ALGER - 75001 PARIS;48.8647936661; 2.32943142195;RAPIDE;1.0;T3 et EF;0.261520604684
2251;42502;42502 - RASPAIL 2 (GENTILLY);FACE AU 79 AVENUE RASPAIL- 94250 GENTILLY;48.8131276479; 2.34679437435;RAPIDE;1.0;Type 3c;0.414906110529
2252;20020;20020 - PYRENEES RENOUVIER;183 RUE DES PYRENEES - 75020 PARIS;48.8609593323; 2.40042185204;RAPIDE;2.0;EF - T2 - T3;0.276694157565
2253;8101;08101 - LONDRES AMSTERDAM;42 RUE DE LONDRES - 75008 PARIS;48.8780344615; 2.32648354097;NORMALE;2.0;TE-T3;0.347043750626
2254;42001;42001 - VANZUPPE-PAUL VAILLANT COUTURIER (IVRY);FACE 4 BD PAUL VAILLANT COUTURIER - 94200 IVRY;48.82057; 2.3952015;RAPIDE;1.0;T E/F-T3;0.294293639241
2255;18048;18048 - PORTE DE LA CHAPELLE;29 BOULEVARD NEY - 75018 PARIS;48.8983850227; 2.36087734923;NORMALE;3.0;T3;0.349306577673
2256;7011;07011 - ST DOMINIQUE;30 BIS RUE LAS CASES - 75007 PARIS;48.859068395; 2.31862422113;NORMALE;2.0;EF - T2 - T3;0.344825048412
2257;22004;22004 - CHARLES DE GAULLE (NEUILLY);162 AVENUE CHARLES DE GAULLE - 92200 NEUILLY;48.8847072934; 2.26153081999;RAPIDE;1.0;T3;0.351558932975
2258;15112;15112 - FALGUIÈRE LEBRUN;19 RUE VIGEE LEBRUN - 75015 PARIS;48.8387588135; 2.3109360795;RAPIDE;1.0;TE-T3;0.29214019203
2259;22401;22401 - DE GAULLE (MALAKOFF);BOULEVARD CHARLES DE GAULLE (STATION DE METRO) - 92240 MALAKOFF;48.822528306; 2.29863165412;RAPIDE;1.0;EF - T2;0.423757921408
2260;8044;08044 - VAN DYCK;2 RUE ALFRED DE VIGNY - 75008 PARIS;48.8783613836; 2.30525444822;NORMALE;1.0;T3;0.406813840735
2261;17014;17014 - PORTE DE CLICHY - AVENUE DE CLICHY;12 AVENUE DE LA PORTE DE CLICHY - 75017 PARIS;48.8967873959; 2.31071441901;RAPIDE;1.0;T3;0.224848139442
2262;23003;23003 - WILSON (LEVALLOIS);132 RUE DU PRESIDENT WILSON - 92300 LEVALLOIS;48.8983400023; 2.28508993358;RAPIDE;1.0;T3;0.404647961648
2263;22001;22001 - CHATEAU (NEUILLY);26 BOULEVARD DU CHATEAU - 92200 NEUILLY;48.8905119135; 2.27016722527;NORMALE;1.0;T3;0.295852687766
2264;8041;08041 - CHAMPS ELYSEES LINCOLN;16 RUE DE LINCOLN - 75008 PARIS;48.8706901579; 2.30322242397;NORMALE;1.0;TE-T3;0.376360322761
2265;22005;22005 - DE GAULLE 3 (NEUILLY);195 AVENUE CHARLES DE GAULLE - 92200 NEUILLY;48.8842989294; 2.2609917721;NORMALE;1.0;T3;0.329679302918
2266;18042;18042 - PIGALLE GERMAIN PILLON;FACE 36 BOULEVARD DE CLICHY - 75018 PARIS;48.8827280905; 2.33626263902;NORMALE;1.0;Type 3c;0.201981420039
